FRAME;time.TIME;in_chassis_acceleration.longitudinal;in_chassis_velocity.pitch;cueing_velocity.pitch;cueing_acceleration.longitudinal;cueing_position.pitch;cueing_position.longitudinal;OUT5_XY;OUT6_XY;in_chassis_acceleration.lateral;in_chassis_velocity.roll;cueing_velocity.roll;cueing_acceleration.lateral;cueing_position.roll;cueing_position.lateral;OUT5_XY;OUT6_XY;chassis_velocity.yaw;IN2_ZA;in_cueing_velocity.yaw;cueing_position.yaw;OUT3_ZA;in_chassis_acceleration.vertical;IN2_ZV;cueing_acceleration.vertical;cueing_position.vertical;OUT3_ZV;CYCLE_MICROSECS_YX;CYCLE_MICROSECS_XY;CYCLE_MICROSECS_ZA;CYCLE_MICROSECS_ZV;TOT_TIME;cueing_position.longitudinalHP;cueing_position.longitudinalLP;cueing_position.lateralHP;cueing_position.lateralLP;cueing_position.yawHP;cueing_position.yawLP;actual_velocity.x;actual_velocity.y;actual_velocity.z;actual_velocity.yaw;actual_velocity.pitch;actual_velocity.roll;actual_acc.x;actual_acc.y;actual_acc.z;actual_acc.yaw;actual_acc.pitch;actual_acc.roll;status_xy;status_yx;status_za;status_zv;actT1_lenght;actT1_pos.X;actT1_pos.Y;actT1_pos.Z;actT1_pos.YAW;actT1_pos.PITCH;actT1_pos.ROLL;actT1_pos.PSI;actT1_pos.THETA;actT1_pos.PHI;actT2_lenght;actT2_pos.X;actT2_pos.Y;actT2_pos.Z;actT2_pos.YAW;actT2_pos.PITCH;actT2_pos.ROLL;actT2_pos.PSI;actT2_pos.THETA;actT2_pos.PHI;actT3_lenght;actT3_pos.X;actT3_pos.Y;actT3_pos.Z;actT3_pos.YAW;actT3_pos.PITCH;actT3_pos.ROLL;actT3_pos.PSI;actT3_pos.THETA;actT3_pos.PHI;actH1_lenght;actH1_pos.Xtop;actH1_pos.Ytop;actH1_pos.Ztop;actH1_pos.Xbottom;actH1_pos.Ybottom;actH1_pos.Zbottom;actH1_pos.YAW;actH1_pos.PITCH;actH1_pos.ROLL;actH1_pos.PSI;actH1_pos.THETA;actH1_pos.PHI;actH2_lenght;actH2_pos.Xtop;actH2_pos.Ytop;actH2_pos.Ztop;actH2_pos.Xbottom;actH2_pos.Ybottom;actH2_pos.Zbottom;actH2_pos.YAW;actH2_pos.PITCH;actH2_pos.ROLL;actH2_pos.PSI;actH2_pos.THETA;actH2_pos.PHI;actH3_lenght;actH3_pos.Xtop;actH3_pos.Ytop;actH3_pos.Ztop;actH3_pos.Xbottom;actH3_pos.Ybottom;actH3_pos.Zbottom;actH3_pos.YAW;actH3_pos.PITCH;actH3_pos.ROLL;actH3_pos.PSI;actH3_pos.THETA;actH3_pos.PHI;actH4_lenght;actH4_pos.Xtop;actH4_pos.Ytop;actH4_pos.Ztop;actH4_pos.Xbottom;actH4_pos.Ybottom;actH4_pos.Zbottom;actH4_pos.YAW;actH4_pos.PITCH;actH4_pos.ROLL;actH4_pos.PSI;actH4_pos.THETA;actH4_pos.PHI;actH5_lenght;actH5_pos.Xtop;actH5_pos.Ytop;actH5_pos.Ztop;actH5_pos.Xbottom;actH5_pos.Ybottom;actH5_pos.Zbottom;actH5_pos.YAW;actH5_pos.PITCH;actH5_pos.ROLL;actH5_pos.PSI;actH5_pos.THETA;actH5_pos.PHI;actH6_lenght;actH6_pos.Xtop;actH6_pos.Ytop;actH6_pos.Ztop;actH6_pos.Xbottom;actH6_pos.Ybottom;actH6_pos.Zbottom;actH6_pos.YAW;actH6_pos.PITCH;actH6_pos.ROLL;actH6_pos.PSI;actH6_pos.THETA;actH6_pos.PHI;actH1_pos.PSIs;actH1_pos.THETAs;actH1_pos.PHIs;actH2_pos.PSIs;actH2_pos.THETAs;actH2_pos.PHIs;actH3_pos.PSIs;actH3_pos.THETAs;actH3_pos.PHIs;actH4_pos.PSIs;actH4_pos.THETAs;actH4_pos.PHIs;actH5_pos.PSIs;actH5_pos.THETAs;actH5_pos.PHIs;actH6_pos.PSIs;actH6_pos.THETAs;actH6_pos.PHIs;TripFrame.PSI;TripFrame.THETA;TripFrame.PHI;HexFrame.PSI;HexFrame.THETA;HexFrame.PHI;cueing_position.longitudinalinv;cueing_position.longitudinalHPinv;cueing_position.longitudinalLPinv;cueing_position.yawinv;cueing_position.yawHPinv;cueing_position.yawLPinv;cueing_position.lateralinv;cueing_position.lateralHPinv;cueing_position.lateralLPinv;actT1_pos.Xextern;actT1_pos.Yextern;actT1_pos.Zextern;actT2_pos.Xextern;actT2_pos.Yextern;actT2_pos.Zextern;actT3_pos.Xextern;actT3_pos.Yextern;actT3_pos.Zextern
2254;11.265;-0.758942;0.0161082;0.210822;-3.37985;0.108319;-1.45981;-1.99983;0.234235;0.00342443;0.000140823;4.57901e-005;0.0166632;0.000128373;-0.159456;-0.0358338;4.96581e-005;0.0024999;2253;0.00145568;0.000222072;0.00250259;-0.0116617;2253;-0.0518335;-0.013601;0.0390284;537.529;778.135;198.078;202.675;1724.46;-0.137871;-1.32194;-0.00307897;-0.156384;0.000273191;-5.11195e-005;-1.99975;-0.0362529;0.0390284;0.00250259;0.234235;4.96581e-005;-3.24038;0.0312597;-0.061875;0;0;0;0;0;0;0;1.08455;1.18413;0.347418;-0.381;2.5519;0;0;2.5519;0;0;1.32264;1.35213;0.0562054;-0.381;0.473443;0;0;0.473443;0;0;1.20488;1.01593;0.0563145;-0.381;-1.45615;0;0;-1.45615;0;0;1.32967;1.17072;0.912758;1.43036;1.85017;1.32155;0.363;0.541633;0.931857;0;2.11243;0.931857;-1.5708;1.50674;2.25285;0.284645;1.54812;2.06699;1.19635;0.363;1.77191;0.905197;0;-2.94048;0.905197;-1.5708;1.51079;2.25291;0.0346449;1.54816;2.06688;-0.883658;0.363;4.51252;0.90183;0;-0.199872;0.90183;-1.5708;1.3315;1.17105;-0.593983;1.4306;1.85005;-1.00883;0.363;5.73473;0.930302;0;1.02234;0.930302;-1.5708;1.47082;0.95579;-0.469034;1.40717;0.0487602;0.0312645;0.363;2.63754;0.789396;0;-2.07485;0.789396;-1.5708;1.47247;0.955513;0.787707;1.40698;0.048773;0.281635;0.363;3.65065;0.788073;0;-1.06174;0.788073;-1.5708;2.11243;0.931857;-1.5708;-2.94048;0.905197;-1.5708;-0.199872;0.90183;-1.5708;1.02234;0.930302;-1.5708;-2.07485;0.789396;-1.5708;-1.06174;0.788073;-1.5708;-5.11195e-005;0;0;-1.57176;0.108319;1.57198;1.45981;0.137871;1.32194;-0.000222072;-0.000273191;5.11195e-005;0.159456;0.00307897;0.156384;0.282746;0.950543;-0.381;2.52929;0.65927;-0.381;1.15377;-1.14066;-0.381
2255;11.27;-0.762159;0.0161273;0.211211;-3.37631;0.109493;-1.46985;-2.01596;0.234823;0.00342693;0.000141066;4.51181e-005;0.0166661;0.000128618;-0.159637;-0.0356489;4.90291e-005;0.00250703;2254;0.00146128;0.00023462;0.00250961;-0.011716;2254;-0.0518612;-0.0134066;0.0387187;527.568;770.472;205.74;203.058;1715.27;-0.139202;-1.33064;-0.0030663;-0.156577;0.000279214;-4.45939e-005;-2.01588;-0.0360967;0.0387187;0.00250961;0.234823;4.90291e-005;-3.22654;0.0312278;-0.0619435;0;0;0;0;0;0;0;1.08344;1.1915;0.347622;-0.381;2.55123;0;0;2.55123;0;0;1.32383;1.35951;0.05641;-0.381;0.472983;0;0;0.472983;0;0;1.20505;1.02331;0.0565189;-0.381;-1.45504;0;0;-1.45504;0;0;1.32886;1.18079;0.912935;1.43022;1.85887;1.32174;0.363;0.542544;0.932493;0;2.11334;0.932493;-1.5708;1.50778;2.26279;0.284836;1.54925;2.07569;1.19655;0.363;1.7732;0.905525;0;-2.93918;0.905525;-1.5708;1.51182;2.26285;0.0348359;1.54929;2.07559;-0.88346;0.363;4.51124;0.902169;0;-0.201154;0.902169;-1.5708;1.33068;1.18114;-0.593806;1.43046;1.85876;-1.00864;0.363;5.73385;0.930948;0;1.02147;0.930948;-1.5708;1.4714;0.965902;-0.468859;1.40678;0.0574684;0.0314489;0.363;2.63818;0.788611;0;-2.07421;0.788611;-1.5708;1.47304;0.965609;0.787881;1.40658;0.0574796;0.281819;0.363;3.64999;0.787301;0;-1.0624;0.787301;-1.5708;2.11334;0.932493;-1.5708;-2.93918;0.905525;-1.5708;-0.201154;0.902169;-1.5708;1.02147;0.930948;-1.5708;-2.07421;0.788611;-1.5708;-1.0624;0.787301;-1.5708;-4.45939e-005;0;0;-1.57174;0.109493;1.57197;1.46985;0.139202;1.33064;-0.00023462;-0.000279214;4.45939e-005;0.159637;0.0030663;0.156577;0.291448;0.950729;-0.381;2.538;0.659471;-0.381;1.16249;-1.14047;-0.381
2256;11.275;-0.765339;0.0161461;0.211585;-3.37258;0.11067;-1.47997;-2.03202;0.235396;0.00342969;0.000141304;4.43876e-005;0.016696;0.00012886;-0.159817;-0.0354638;4.83409e-005;0.00251388;2255;0.00146659;0.000247202;0.00251635;-0.0117722;2255;-0.051899;-0.0132138;0.0384086;563.965;832.155;225.663;219.533;1850.13;-0.140531;-1.33943;-0.00305356;-0.156769;0.0002852;-3.79981e-005;-2.03195;-0.0359406;0.0384086;0.00251635;0.235396;4.83409e-005;-3.21244;0.0312299;-0.0620246;0;0;0;0;0;0;0;1.08233;1.19897;0.347826;-0.381;2.55057;0;0;2.55057;0;0;1.325;1.36697;0.056614;-0.381;0.472525;0;0;0.472525;0;0;1.20522;1.03077;0.0567226;-0.381;-1.45394;0;0;-1.45394;0;0;1.32805;1.19094;0.913112;1.43007;1.86765;1.32194;0.363;0.543456;0.933127;0;2.11425;0.933127;-1.5708;1.50883;2.2728;0.285026;1.55037;2.08447;1.19675;0.363;1.7745;0.905853;0;-2.93789;0.905853;-1.5708;1.51285;2.27286;0.0350261;1.55041;2.08439;-0.883264;0.363;4.50996;0.902507;0;-0.202431;0.902507;-1.5708;1.32986;1.19131;-0.593629;1.43031;1.86756;-1.00844;0.363;5.73297;0.931592;0;1.02059;0.931592;-1.5708;1.47199;0.976095;-0.468686;1.40638;0.0662602;0.0316325;0.363;2.63883;0.787826;0;-2.07356;0.787826;-1.5708;1.47361;0.975786;0.788055;1.40618;0.0662697;0.282003;0.363;3.64933;0.786528;0;-1.06305;0.786528;-1.5708;2.11425;0.933127;-1.5708;-2.93789;0.905853;-1.5708;-0.202431;0.902507;-1.5708;1.02059;0.931592;-1.5708;-2.07356;0.787826;-1.5708;-1.06305;0.786528;-1.5708;-3.79981e-005;0;0;-1.57172;0.11067;1.57196;1.47997;0.140531;1.33943;-0.000247202;-0.0002852;3.79981e-005;0.159817;0.00305356;0.156769;0.300234;0.950914;-0.381;2.54678;0.659671;-0.381;1.17128;-1.14028;-0.381
2257;11.28;-0.768484;0.0161646;0.211943;-3.36867;0.11185;-1.49017;-2.04802;0.235953;0.00343145;0.000141535;4.34481e-005;0.0167004;0.000129097;-0.159997;-0.0352781;4.7443e-005;0.00252048;2256;0.00147165;0.000259816;0.00252284;-0.0118303;2256;-0.0519433;-0.0130225;0.038098;562.05;822.577;206.123;200.759;1800.71;-0.141856;-1.34831;-0.00304077;-0.15696;0.000291149;-3.13335e-005;-2.04794;-0.0357846;0.038098;0.00252284;0.235953;4.7443e-005;-3.19809;0.0312004;-0.0621138;0;0;0;0;0;0;0;1.08122;1.20651;0.348029;-0.381;2.5499;0;0;2.5499;0;0;1.32618;1.37452;0.0568172;-0.381;0.472069;0;0;0.472069;0;0;1.20539;1.03832;0.0569256;-0.381;-1.45285;0;0;-1.45285;0;0;1.32724;1.20117;0.913287;1.42992;1.87652;1.32213;0.363;0.544368;0.933759;0;2.11516;0.933759;-1.5708;1.50987;2.2829;0.285216;1.5515;2.09334;1.19694;0.363;1.77579;0.90618;0;-2.9366;0.90618;-1.5708;1.51389;2.28296;0.0352156;1.55154;2.09327;-0.883067;0.363;4.50869;0.902844;0;-0.203702;0.902844;-1.5708;1.32904;1.20155;-0.593454;1.43016;1.87644;-1.00825;0.363;5.73209;0.932234;0;1.0197;0.932234;-1.5708;1.47257;0.986369;-0.468513;1.40598;0.0751354;0.0318152;0.363;2.63947;0.787041;0;-2.07292;0.787041;-1.5708;1.47418;0.986044;0.788228;1.40577;0.0751433;0.282185;0.363;3.64868;0.785756;0;-1.06371;0.785756;-1.5708;2.11516;0.933759;-1.5708;-2.9366;0.90618;-1.5708;-0.203702;0.902844;-1.5708;1.0197;0.932234;-1.5708;-2.07292;0.787041;-1.5708;-1.06371;0.785756;-1.5708;-3.13335e-005;0;0;-1.57169;0.11185;1.57195;1.49017;0.141856;1.34831;-0.000259816;-0.000291149;3.13335e-005;0.159997;0.00304077;0.15696;0.309103;0.951098;-0.381;2.55565;0.65987;-0.381;1.18017;-1.14009;-0.381
2258;11.285;-0.771594;0.0161829;0.212287;-3.36459;0.113032;-1.50044;-2.06394;0.236496;0.00343122;0.000141755;4.20195e-005;0.0167036;0.000129327;-0.160175;-0.0350923;4.60552e-005;0.00252677;2257;0.00147639;0.000272461;0.00252903;-0.0118901;2257;-0.0519947;-0.0128328;0.0377869;539.062;779.284;207.656;192.331;1727.14;-0.143178;-1.35727;-0.00302791;-0.157151;0.000297063;-2.46017e-005;-2.06385;-0.0356287;0.0377869;0.00252903;0.236496;4.60552e-005;-3.18349;0.0311699;-0.0622119;0;0;0;0;0;0;0;1.08012;1.21415;0.348232;-0.381;2.54924;0;0;2.54924;0;0;1.32735;1.38216;0.0570197;-0.381;0.471614;0;0;0.471614;0;0;1.20556;1.04596;0.0571279;-0.381;-1.45175;0;0;-1.45175;0;0;1.32643;1.21147;0.913462;1.42976;1.88547;1.32233;0.363;0.545282;0.934389;0;2.11608;0.934389;-1.5708;1.51091;2.29307;0.285404;1.55263;2.10229;1.19714;0.363;1.77707;0.906507;0;-2.93532;0.906507;-1.5708;1.51492;2.29314;0.0354043;1.55267;2.10224;-0.882872;0.363;4.50742;0.903181;0;-0.204967;0.903181;-1.5708;1.32823;1.21188;-0.593279;1.43001;1.88541;-1.00805;0.363;5.73121;0.932873;0;1.01882;0.932873;-1.5708;1.47315;0.996723;-0.468341;1.40557;0.0840938;0.0319971;0.363;2.6401;0.786256;0;-2.07229;0.786256;-1.5708;1.47474;0.996383;0.7884;1.40537;0.0841;0.282367;0.363;3.64803;0.784983;0;-1.06436;0.784983;-1.5708;2.11608;0.934389;-1.5708;-2.93532;0.906507;-1.5708;-0.204967;0.903181;-1.5708;1.01882;0.932873;-1.5708;-2.07229;0.786256;-1.5708;-1.06436;0.784983;-1.5708;-2.46017e-005;0;0;-1.57167;0.113032;1.57194;1.50044;0.143178;1.35727;-0.000272461;-0.000297063;2.46017e-005;0.160175;0.00302791;0.157151;0.318055;0.951282;-0.381;2.56461;0.660069;-0.381;1.18913;-1.1399;-0.381
2259;11.29;-0.774669;0.0162009;0.212615;-3.36035;0.114217;-1.5108;-2.07978;0.237024;0.00343017;0.000141964;3.99988e-005;0.0166906;0.000129548;-0.160353;-0.0349062;4.4074e-005;0.00253272;2258;0.00148079;0.000285135;0.00253487;-0.0119514;2258;-0.0520513;-0.0126447;0.0374754;527.185;802.272;195.012;201.909;1741.7;-0.144497;-1.36631;-0.003015;-0.157341;0.000302939;-1.78039e-005;-2.0797;-0.0354731;0.0374754;0.00253487;0.237024;4.4074e-005;-3.16865;0.0311194;-0.0623165;0;0;0;0;0;0;0;1.07902;1.22187;0.348433;-0.381;2.54857;0;0;2.54857;0;0;1.32852;1.38988;0.0572216;-0.381;0.471162;0;0;0.471162;0;0;1.20573;1.05368;0.0573294;-0.381;-1.45066;0;0;-1.45066;0;0;1.32563;1.22186;0.913636;1.42961;1.8945;1.32252;0.363;0.546196;0.935017;0;2.11699;0.935017;-1.5708;1.51196;2.30332;0.285592;1.55375;2.11132;1.19733;0.363;1.77835;0.906833;0;-2.93404;0.906833;-1.5708;1.51595;2.30339;0.0355923;1.55379;2.11129;-0.882677;0.363;4.50616;0.903518;0;-0.206227;0.903518;-1.5708;1.32741;1.22229;-0.593105;1.42986;1.89446;-1.00786;0.363;5.73033;0.933511;0;1.01794;0.933511;-1.5708;1.47373;1.00716;-0.46817;1.40516;0.0931352;0.0321782;0.363;2.64074;0.785471;0;-2.07165;0.785471;-1.5708;1.4753;1.0068;0.788571;1.40496;0.0931397;0.282548;0.363;3.64738;0.784211;0;-1.06501;0.784211;-1.5708;2.11699;0.935017;-1.5708;-2.93404;0.906833;-1.5708;-0.206227;0.903518;-1.5708;1.01794;0.933511;-1.5708;-2.07165;0.785471;-1.5708;-1.06501;0.784211;-1.5708;-1.78039e-005;0;0;-1.57165;0.114217;1.57193;1.5108;0.144497;1.36631;-0.000285135;-0.000302939;1.78039e-005;0.160353;0.003015;0.157341;0.32709;0.951464;-0.381;2.57365;0.660266;-0.381;1.19818;-1.13971;-0.381
2260;11.295;-0.77771;0.0162187;0.212927;-3.35595;0.115405;-1.52124;-2.09555;0.237537;0.00342876;0.000142157;3.74421e-005;0.0166807;0.000129755;-0.16053;-0.03472;4.15548e-005;0.00253832;2259;0.00148483;0.000297837;0.00254037;-0.0120143;2259;-0.0521137;-0.0124581;0.0371632;544.426;779.284;204.974;193.48;1730.98;-0.145811;-1.37543;-0.00300204;-0.157529;0.000308779;-1.09417e-005;-2.09546;-0.0353177;0.0371632;0.00254037;0.237537;4.15548e-005;-3.15358;0.0310734;-0.0624284;0;0;0;0;0;0;0;1.07792;1.22968;0.348634;-0.381;2.54791;0;0;2.54791;0;0;1.32969;1.39769;0.0574227;-0.381;0.470712;0;0;0.470712;0;0;1.2059;1.06149;0.0575302;-0.381;-1.44957;0;0;-1.44957;0;0;1.32482;1.23233;0.913809;1.42945;1.90361;1.32271;0.363;0.547111;0.935642;0;2.11791;0.935642;-1.5708;1.51301;2.31365;0.285779;1.55488;2.12044;1.19753;0.363;1.77962;0.907158;0;-2.93277;0.907158;-1.5708;1.51699;2.31372;0.0357795;1.55492;2.12042;-0.882483;0.363;4.50491;0.903854;0;-0.207481;0.903854;-1.5708;1.32659;1.23278;-0.592931;1.4297;1.90359;-1.00767;0.363;5.72945;0.934146;0;1.01706;0.934146;-1.5708;1.47431;1.01767;-0.467999;1.40475;0.102259;0.0323584;0.363;2.64137;0.784686;0;-2.07102;0.784686;-1.5708;1.47586;1.0173;0.788742;1.40454;0.102262;0.282728;0.363;3.64673;0.783439;0;-1.06566;0.783439;-1.5708;2.11791;0.935642;-1.5708;-2.93277;0.907158;-1.5708;-0.207481;0.903854;-1.5708;1.01706;0.934146;-1.5708;-2.07102;0.784686;-1.5708;-1.06566;0.783439;-1.5708;-1.09417e-005;0;0;-1.57163;0.115405;1.57192;1.52124;0.145811;1.37543;-0.000297837;-0.000308779;1.09417e-005;0.16053;0.00300204;0.157529;0.336208;0.951646;-0.381;2.58277;0.660464;-0.381;1.20732;-1.13952;-0.381
2261;11.3;-0.780716;0.0162363;0.213225;-3.35139;0.116595;-1.53176;-2.11124;0.238035;0.00342619;0.000142332;3.43279e-005;0.01666;0.000129948;-0.160706;-0.0345336;3.84758e-005;0.00254355;2260;0.00148852;0.000310565;0.0025455;-0.0120786;2260;-0.0521805;-0.012273;0.0368505;525.27;776.219;200.376;195.396;1704.92;-0.147122;-1.38464;-0.00298903;-0.157718;0.000314581;-4.01643e-006;-2.11116;-0.0351627;0.0368505;0.0025455;0.238035;3.84758e-005;-3.1383;0.0310142;-0.0625458;0;0;0;0;0;0;0;1.07683;1.23758;0.348834;-0.381;2.54724;0;0;2.54724;0;0;1.33085;1.40558;0.0576231;-0.381;0.470264;0;0;0.470264;0;0;1.20607;1.06938;0.0577302;-0.381;-1.44849;0;0;-1.44849;0;0;1.32401;1.24288;0.913982;1.42929;1.91281;1.32291;0.363;0.548026;0.936265;0;2.11882;0.936265;-1.5708;1.51405;2.32405;0.285966;1.55601;2.12964;1.19772;0.363;1.78088;0.907483;0;-2.93151;0.907483;-1.5708;1.51802;2.32413;0.035966;1.55605;2.12963;-0.88229;0.363;4.50366;0.904189;0;-0.208728;0.904189;-1.5708;1.32578;1.24334;-0.592759;1.42954;1.9128;-1.00747;0.363;5.72857;0.934779;0;1.01618;0.934779;-1.5708;1.47488;1.02827;-0.467829;1.40434;0.111466;0.0325378;0.363;2.642;0.783902;0;-2.07039;0.783902;-1.5708;1.47641;1.02788;0.788911;1.40413;0.111467;0.282908;0.363;3.64609;0.782667;0;-1.0663;0.782667;-1.5708;2.11882;0.936265;-1.5708;-2.93151;0.907483;-1.5708;-0.208728;0.904189;-1.5708;1.01618;0.934779;-1.5708;-2.07039;0.783902;-1.5708;-1.0663;0.782667;-1.5708;-4.01643e-006;0;0;-1.5716;0.116595;1.57191;1.53176;0.147122;1.38464;-0.000310565;-0.000314581;4.01643e-006;0.160706;0.00298903;0.157718;0.345409;0.951827;-0.381;2.59197;0.66066;-0.381;1.21653;-1.13933;-0.381
2262;11.305;-0.783689;0.0162537;0.213508;-3.34669;0.117788;-1.54235;-2.12686;0.238519;0.00342261;0.000142484;3.05482e-005;0.0166311;0.000130121;-0.160882;-0.0343471;3.47283e-005;0.00254839;2261;0.0014918;0.000323316;0.00255024;-0.0121443;2261;-0.0522517;-0.0120896;0.0365371;527.568;792.693;197.695;202.675;1728.68;-0.148429;-1.39392;-0.00297597;-0.157905;0.000320346;2.97045e-006;-2.12677;-0.035008;0.0365371;0.00255024;0.238519;3.47283e-005;-3.12281;0.0309454;-0.0626688;0;0;0;0;0;0;0;1.07574;1.24556;0.349034;-0.381;2.54658;0;0;2.54658;0;0;1.33201;1.41356;0.0578228;-0.381;0.469818;0;0;0.469818;0;0;1.20625;1.07736;0.0579295;-0.381;-1.4474;0;0;-1.4474;0;0;1.32321;1.2535;0.914154;1.42913;1.92209;1.3231;0.363;0.548942;0.936885;0;2.11974;0.936885;-1.5708;1.5151;2.33453;0.286152;1.55714;2.13892;1.19791;0.363;1.78214;0.907807;0;-2.93025;0.907807;-1.5708;1.51906;2.33461;0.0361517;1.55718;2.13893;-0.882097;0.363;4.50242;0.904524;0;-0.20997;0.904524;-1.5708;1.32496;1.25399;-0.592587;1.42938;1.9221;-1.00728;0.363;5.72769;0.93541;0;1.0153;0.93541;-1.5708;1.47545;1.03894;-0.467661;1.40392;0.120755;0.0327164;0.363;2.64263;0.783118;0;-2.06976;0.783118;-1.5708;1.47697;1.03854;0.78908;1.40371;0.120754;0.283086;0.363;3.64545;0.781896;0;-1.06694;0.781896;-1.5708;2.11974;0.936885;-1.5708;-2.93025;0.907807;-1.5708;-0.20997;0.904524;-1.5708;1.0153;0.93541;-1.5708;-2.06976;0.783118;-1.5708;-1.06694;0.781896;-1.5708;2.97045e-006;0;0;-1.57158;0.117788;1.5719;1.54235;0.148429;1.39392;-0.000323316;-0.000320346;-2.97045e-006;0.160882;0.00297597;0.157905;0.354691;0.952007;-0.381;2.60125;0.660856;-0.381;1.22583;-1.13915;-0.381
2263;11.31;-0.786628;0.0162708;0.213776;-3.34186;0.118983;-1.55303;-2.1424;0.238988;0.00341876;0.000142611;2.60768e-005;0.0166021;0.000130273;-0.161056;-0.0341606;3.02856e-005;0.00255283;2262;0.00149468;0.000336089;0.00255458;-0.0122113;2262;-0.0523272;-0.0119077;0.0362232;554.387;823.344;204.974;202.675;1793.81;-0.149731;-1.40329;-0.00296287;-0.158092;0.000326071;1.00176e-005;-2.14231;-0.0348536;0.0362232;0.00255458;0.238988;3.02856e-005;-3.10711;0.030877;-0.0627971;0;0;0;0;0;0;0;1.07466;1.25362;0.349233;-0.381;2.54592;0;0;2.54592;0;0;1.33317;1.42163;0.0580217;-0.381;0.469374;0;0;0.469374;0;0;1.20642;1.08543;0.058128;-0.381;-1.44633;0;0;-1.44633;0;0;1.3224;1.26421;0.914324;1.42897;1.93145;1.32329;0.363;0.549859;0.937503;0;2.12065;0.937503;-1.5708;1.51615;2.34509;0.286337;1.55827;2.14828;1.1981;0.363;1.78339;0.908131;0;-2.929;0.908131;-1.5708;1.52009;2.34518;0.0363366;1.55831;2.1483;-0.881905;0.363;4.50118;0.904859;0;-0.211205;0.904859;-1.5708;1.32415;1.26471;-0.592416;1.42922;1.93148;-1.00709;0.363;5.7268;0.936038;0;1.01441;0.936038;-1.5708;1.47602;1.04969;-0.467492;1.4035;0.130126;0.0328941;0.363;2.64325;0.782335;0;-2.06914;0.782335;-1.5708;1.47752;1.04927;0.789248;1.40329;0.130123;0.283264;0.363;3.64481;0.781125;0;-1.06758;0.781125;-1.5708;2.12065;0.937503;-1.5708;-2.929;0.908131;-1.5708;-0.211205;0.904859;-1.5708;1.01441;0.936038;-1.5708;-2.06914;0.782335;-1.5708;-1.06758;0.781125;-1.5708;1.00176e-005;0;0;-1.57156;0.118983;1.57189;1.55303;0.149731;1.40329;-0.000336089;-0.000326071;-1.00176e-005;0.161056;0.00296287;0.158092;0.364056;0.952187;-0.381;2.61062;0.661051;-0.381;1.23521;-1.13896;-0.381
2264;11.315;-0.789535;0.0162877;0.214029;-3.33689;0.12018;-1.56378;-2.15785;0.239442;0.00341397;0.000142708;2.09416e-005;0.0165627;0.000130399;-0.16123;-0.033974;2.5175e-005;0.00255685;2263;0.00149713;0.000348881;0.0025585;-0.0122795;2263;-0.0524064;-0.0117273;0.0359085;546.341;782.349;201.526;196.928;1735.19;-0.15103;-1.41275;-0.00294973;-0.158278;0.000331758;1.71234e-005;-2.15776;-0.0346996;0.0359085;0.0025585;0.239442;2.5175e-005;-3.09123;0.0307963;-0.0629301;0;0;0;0;0;0;0;1.07357;1.26178;0.349431;-0.381;2.54526;0;0;2.54526;0;0;1.33432;1.42979;0.05822;-0.381;0.468933;0;0;0.468933;0;0;1.2066;1.09359;0.0583258;-0.381;-1.44525;0;0;-1.44525;0;0;1.3216;1.27499;0.914495;1.4288;1.9409;1.32348;0.363;0.550775;0.938118;0;2.12157;0.938118;-1.5708;1.5172;2.35573;0.286521;1.55939;2.15773;1.19829;0.363;1.78464;0.908454;0;-2.92775;0.908454;-1.5708;1.52113;2.35581;0.0365208;1.55944;2.15776;-0.881714;0.363;4.49996;0.905192;0;-0.212433;0.905192;-1.5708;1.32333;1.27551;-0.592246;1.42906;1.94094;-1.0069;0.363;5.72592;0.936663;0;1.01353;0.936663;-1.5708;1.47658;1.06052;-0.467325;1.40308;0.139579;0.033071;0.363;2.64387;0.781552;0;-2.06852;0.781552;-1.5708;1.47807;1.06009;0.789416;1.40287;0.139574;0.283441;0.363;3.64418;0.780355;0;-1.06821;0.780355;-1.5708;2.12157;0.938118;-1.5708;-2.92775;0.908454;-1.5708;-0.212433;0.905192;-1.5708;1.01353;0.936663;-1.5708;-2.06852;0.781552;-1.5708;-1.06821;0.780355;-1.5708;1.71234e-005;0;0;-1.57154;0.12018;1.57188;1.56378;0.15103;1.41275;-0.000348881;-0.000331758;-1.71234e-005;0.16123;0.00294973;0.158278;0.373502;0.952365;-0.381;2.62007;0.661246;-0.381;1.24467;-1.13878;-0.381
